wav_path,bonafide_prediction_score
Standardized_full_data/new_evaluation_wav/common_voice_en_17959293.wav,0.99988717
Standardized_full_data/new_evaluation_wav/common_voice_en_131649.wav,0.99997807
Standardized_full_data/new_evaluation_wav/english408.wav,0.999801
Standardized_full_data/new_evaluation_wav/spanish69.wav,0.9999819
Standardized_full_data/new_evaluation_wav/japanese6.wav,0.9999764
Standardized_full_data/new_evaluation_wav/common_voice_en_17248715.wav,0.9999839
Standardized_full_data/new_evaluation_wav/common_voice_en_142156.wav,0.9999793
Standardized_full_data/new_evaluation_wav/common_voice_en_17331199.wav,0.99909234
Standardized_full_data/new_evaluation_wav/farsi2.wav,0.08401268
Standardized_full_data/new_evaluation_wav/common_voice_en_17789941.wav,0.99998665
Standardized_full_data/new_evaluation_wav/spanish35.wav,0.9999855
Standardized_full_data/new_evaluation_wav/french44.wav,0.9999789
Standardized_full_data/new_evaluation_wav/french4.wav,0.99994457
Standardized_full_data/new_evaluation_wav/common_voice_en_148333.wav,0.99997145
Standardized_full_data/new_evaluation_wav/common_voice_en_18044946.wav,0.99991286
Standardized_full_data/new_evaluation_wav/common_voice_en_17256419.wav,0.9930109
Standardized_full_data/new_evaluation_wav/common_voice_en_142162.wav,0.99976224
Standardized_full_data/new_evaluation_wav/common_voice_en_15694.wav,0.999984
Standardized_full_data/new_evaluation_wav/8d1301a79919f630b98c4b33ba197ac3.wav,0.9999849
Standardized_full_data/new_evaluation_wav/mandarin59.wav,0.9999806
Standardized_full_data/new_evaluation_wav/c015958f12f44ce1986d939ea32aaaed.wav,0.3683865
Standardized_full_data/new_evaluation_wav/common_voice_en_17696623.wav,0.9985654
Standardized_full_data/new_evaluation_wav/common_voice_en_17586921.wav,0.9999879
Standardized_full_data/new_evaluation_wav/ed0de1313bcd91acef32e5d36529db46.wav,0.99998844
Standardized_full_data/new_evaluation_wav/common_voice_en_17271700.wav,0.99992716
Standardized_full_data/new_evaluation_wav/french59.wav,0.99998796
Standardized_full_data/new_evaluation_wav/english508.wav,0.99998283
Standardized_full_data/new_evaluation_wav/english141.wav,0.99998736
Standardized_full_data/new_evaluation_wav/common_voice_en_13813725.wav,0.9999856
Standardized_full_data/new_evaluation_wav/common_voice_en_17253269.wav,0.8749094
Standardized_full_data/new_evaluation_wav/common_voice_en_17276804.wav,0.99998295
Standardized_full_data/new_evaluation_wav/a068757aac0da71436e200e4d274c6cc.wav,0.9999637
Standardized_full_data/new_evaluation_wav/common_voice_en_17272607.wav,0.9999817
Standardized_full_data/new_evaluation_wav/common_voice_en_171470.wav,0.9999826
Standardized_full_data/new_evaluation_wav/common_voice_en_17270723.wav,0.9967423
Standardized_full_data/new_evaluation_wav/64b4bd55c6371cd700a5fcd143ac11fe.wav,0.17791939
Standardized_full_data/new_evaluation_wav/common_voice_en_17371997.wav,0.9995564
Standardized_full_data/new_evaluation_wav/taiwanese4.wav,0.9999836
Standardized_full_data/new_evaluation_wav/english313.wav,0.9999855
Standardized_full_data/new_evaluation_wav/common_voice_en_17403770.wav,0.999987
Standardized_full_data/new_evaluation_wav/english371.wav,0.98814523
Standardized_full_data/new_evaluation_wav/common_voice_en_18124866.wav,0.999947
Standardized_full_data/new_evaluation_wav/common_voice_en_17627093.wav,0.9999808
Standardized_full_data/new_evaluation_wav/common_voice_en_17732986.wav,0.45873448
Standardized_full_data/new_evaluation_wav/common_voice_en_17361472.wav,0.9999312
Standardized_full_data/new_evaluation_wav/common_voice_en_17567630.wav,0.9997547
Standardized_full_data/new_evaluation_wav/common_voice_en_17343405.wav,0.985965
Standardized_full_data/new_evaluation_wav/english118.wav,0.99998343
Standardized_full_data/new_evaluation_wav/common_voice_en_17980770.wav,0.15856312
Standardized_full_data/new_evaluation_wav/common_voice_en_17344031.wav,0.9954447
Standardized_full_data/new_evaluation_wav/common_voice_en_17733574.wav,0.9999744
Standardized_full_data/new_evaluation_wav/italian13.wav,0.7263085
Standardized_full_data/new_evaluation_wav/mandarin41.wav,0.99997425
Standardized_full_data/new_evaluation_wav/common_voice_en_15677.wav,0.9999522
Standardized_full_data/new_evaluation_wav/common_voice_en_179965.wav,0.9962478
Standardized_full_data/new_evaluation_wav/a7c4f82067d981a169866dfadbc99965.wav,0.99938315
Standardized_full_data/new_evaluation_wav/common_voice_en_17272629.wav,0.99998736
Standardized_full_data/new_evaluation_wav/common_voice_en_17586968.wav,0.99997956
Standardized_full_data/new_evaluation_wav/common_voice_en_17272716.wav,0.9999813
Standardized_full_data/new_evaluation_wav/cantonese16.wav,0.9992612
Standardized_full_data/new_evaluation_wav/common_voice_en_179949.wav,0.9999864
Standardized_full_data/new_evaluation_wav/common_voice_en_10208700.wav,0.9998932
Standardized_full_data/new_evaluation_wav/common_voice_en_17432688.wav,0.99948156
Standardized_full_data/new_evaluation_wav/common_voice_en_17825066.wav,0.039099816
Standardized_full_data/new_evaluation_wav/common_voice_en_1466773.wav,0.99998367
Standardized_full_data/new_evaluation_wav/common_voice_en_17344200.wav,0.9993125
Standardized_full_data/new_evaluation_wav/common_voice_en_17271713.wav,0.99992865
Standardized_full_data/new_evaluation_wav/common_voice_en_101565.wav,0.999971
Standardized_full_data/new_evaluation_wav/common_voice_en_16217523.wav,0.99998534
Standardized_full_data/new_evaluation_wav/common_voice_en_18147648.wav,0.9999769
Standardized_full_data/new_evaluation_wav/common_voice_en_17955247.wav,0.9999823
Standardized_full_data/new_evaluation_wav/common_voice_en_17777355.wav,0.8868066
Standardized_full_data/new_evaluation_wav/arabic75.wav,0.999975
Standardized_full_data/new_evaluation_wav/common_voice_en_17256501.wav,0.9998542
Standardized_full_data/new_evaluation_wav/common_voice_en_17272513.wav,0.9999831
Standardized_full_data/new_evaluation_wav/common_voice_en_17274098.wav,0.9999529
Standardized_full_data/new_evaluation_wav/common_voice_en_17294072.wav,0.99997663
Standardized_full_data/new_evaluation_wav/common_voice_en_17507514.wav,0.99997765
Standardized_full_data/new_evaluation_wav/common_voice_en_171912.wav,0.99995923
Standardized_full_data/new_evaluation_wav/english92.wav,0.9999543
Standardized_full_data/new_evaluation_wav/common_voice_en_1466770.wav,0.5500659
Standardized_full_data/new_evaluation_wav/cantonese17.wav,0.999986
Standardized_full_data/new_evaluation_wav/common_voice_en_17790094.wav,0.9999866
Standardized_full_data/new_evaluation_wav/common_voice_en_17790050.wav,0.999984
Standardized_full_data/new_evaluation_wav/arabic33.wav,0.99991953
Standardized_full_data/new_evaluation_wav/common_voice_en_17385088.wav,0.60114956
Standardized_full_data/new_evaluation_wav/common_voice_en_17453396.wav,0.99995995
Standardized_full_data/new_evaluation_wav/common_voice_en_18124629.wav,0.99998796
Standardized_full_data/new_evaluation_wav/common_voice_en_17896090.wav,0.999987
Standardized_full_data/new_evaluation_wav/common_voice_en_17266361.wav,0.019790966
Standardized_full_data/new_evaluation_wav/common_voice_en_17345197.wav,0.99997634
Standardized_full_data/new_evaluation_wav/common_voice_en_17919851.wav,0.9999851
Standardized_full_data/new_evaluation_wav/6639e9f075e11360efa09a2693f2c441.wav,0.99983925
Standardized_full_data/new_evaluation_wav/common_voice_en_17840377.wav,0.12632696
Standardized_full_data/new_evaluation_wav/english158.wav,0.9999422
Standardized_full_data/new_evaluation_wav/english149.wav,0.99979615
Standardized_full_data/new_evaluation_wav/common_voice_en_17331147.wav,0.94088215
Standardized_full_data/new_evaluation_wav/common_voice_en_17258089.wav,0.0020616476
Standardized_full_data/new_evaluation_wav/common_voice_en_17777000.wav,0.99997044
Standardized_full_data/new_evaluation_wav/common_voice_en_12116.wav,0.9378694
Standardized_full_data/new_evaluation_wav/arabic63.wav,0.99970186
Standardized_full_data/new_evaluation_wav/common_voice_en_17789909.wav,0.9999807
Standardized_full_data/new_evaluation_wav/english217.wav,0.999696
Standardized_full_data/new_evaluation_wav/arabic100.wav,0.99998766
Standardized_full_data/new_evaluation_wav/common_voice_en_17250162.wav,0.99997854
Standardized_full_data/new_evaluation_wav/common_voice_en_128261.wav,0.99984074
Standardized_full_data/new_evaluation_wav/english240.wav,0.99998903
Standardized_full_data/new_evaluation_wav/common_voice_en_17256642.wav,0.99997145
Standardized_full_data/new_evaluation_wav/common_voice_en_17461425.wav,0.99997556
Standardized_full_data/new_evaluation_wav/common_voice_en_148542.wav,0.9978611
Standardized_full_data/new_evaluation_wav/c5e25f588826eee57784240c1e4d8e9e.wav,0.99998415
Standardized_full_data/new_evaluation_wav/mandarin47.wav,0.9999408
Standardized_full_data/new_evaluation_wav/common_voice_en_17345289.wav,0.9990363
Standardized_full_data/new_evaluation_wav/common_voice_en_17392986.wav,0.999986
Standardized_full_data/new_evaluation_wav/common_voice_en_17256492.wav,0.99994785
Standardized_full_data/new_evaluation_wav/common_voice_en_123970.wav,0.99959064
Standardized_full_data/new_evaluation_wav/common_voice_en_1466785.wav,0.9999869
Standardized_full_data/new_evaluation_wav/common_voice_en_17996540.wav,0.99998343
Standardized_full_data/new_evaluation_wav/cantonese15.wav,0.9999832
Standardized_full_data/new_evaluation_wav/common_voice_en_13529.wav,0.030905476
Standardized_full_data/new_evaluation_wav/common_voice_en_17776455.wav,0.9993436
Standardized_full_data/new_evaluation_wav/common_voice_en_17288925.wav,0.99996805
Standardized_full_data/new_evaluation_wav/common_voice_en_17850526.wav,0.99232966
Standardized_full_data/new_evaluation_wav/cantonese10.wav,0.37967998
Standardized_full_data/new_evaluation_wav/71aa6088489f25cda941a76ac8264e54.wav,0.99996376
Standardized_full_data/new_evaluation_wav/common_voice_en_17798785.wav,0.9999877
Standardized_full_data/new_evaluation_wav/common_voice_en_148540.wav,0.99998116
Standardized_full_data/new_evaluation_wav/english167.wav,0.99998367
Standardized_full_data/new_evaluation_wav/common_voice_en_17361475.wav,0.99921584
Standardized_full_data/new_evaluation_wav/f42b4e36d05cd0de34c5e339a1b782e1.wav,0.06646933
Standardized_full_data/new_evaluation_wav/common_voice_en_177981.wav,0.99989766
Standardized_full_data/new_evaluation_wav/common_voice_en_114763.wav,0.99996555
Standardized_full_data/new_evaluation_wav/dc96c6c4e7bef824a5b2aa89bbcf865e.wav,0.99994916
Standardized_full_data/new_evaluation_wav/common_voice_en_17776178.wav,0.99998236
Standardized_full_data/new_evaluation_wav/arabic78.wav,0.9999847
Standardized_full_data/new_evaluation_wav/english230.wav,0.95291454
Standardized_full_data/new_evaluation_wav/common_voice_en_17822140.wav,0.99998665
Standardized_full_data/new_evaluation_wav/common_voice_en_129336.wav,0.99998045
Standardized_full_data/new_evaluation_wav/common_voice_en_175655.wav,0.99996614
Standardized_full_data/new_evaluation_wav/common_voice_en_17250166.wav,0.9835092
Standardized_full_data/new_evaluation_wav/korean31.wav,0.99998665
Standardized_full_data/new_evaluation_wav/arabic21.wav,0.99997425
Standardized_full_data/new_evaluation_wav/arabic95.wav,0.082166255
Standardized_full_data/new_evaluation_wav/dutch10.wav,0.9981433
Standardized_full_data/new_evaluation_wav/basque1.wav,0.9999804
Standardized_full_data/new_evaluation_wav/926ad73f217846939dda10f2c62b9159.wav,0.9999866
Standardized_full_data/new_evaluation_wav/common_voice_en_17978708.wav,0.9999225
Standardized_full_data/new_evaluation_wav/common_voice_en_17624837.wav,0.9999871
Standardized_full_data/new_evaluation_wav/common_voice_en_17256491.wav,0.9999774
Standardized_full_data/new_evaluation_wav/common_voice_en_17809327.wav,0.999919
Standardized_full_data/new_evaluation_wav/common_voice_en_16048570.wav,0.9999877
Standardized_full_data/new_evaluation_wav/common_voice_en_148706.wav,0.96936774
Standardized_full_data/new_evaluation_wav/common_voice_en_15577787.wav,0.9999864
Standardized_full_data/new_evaluation_wav/151d54ba00be72c257e9cf71c5b7db94.wav,0.99997175
Standardized_full_data/new_evaluation_wav/common_voice_en_18164110.wav,0.6935089
Standardized_full_data/new_evaluation_wav/common_voice_en_113622.wav,0.99612427
Standardized_full_data/new_evaluation_wav/spanish10.wav,0.9995931
Standardized_full_data/new_evaluation_wav/common_voice_en_1466788.wav,0.99998665
Standardized_full_data/new_evaluation_wav/german2.wav,0.18738751
Standardized_full_data/new_evaluation_wav/farsi4.wav,0.0031177113
Standardized_full_data/new_evaluation_wav/fef0420119762167f1c7c03dc0a4427f.wav,0.99995816
Standardized_full_data/new_evaluation_wav/common_voice_en_17808362.wav,0.9999755
Standardized_full_data/new_evaluation_wav/common_voice_en_17250814.wav,0.999982
Standardized_full_data/new_evaluation_wav/common_voice_en_126024.wav,0.93490803
Standardized_full_data/new_evaluation_wav/common_voice_en_148759.wav,0.9999751
Standardized_full_data/new_evaluation_wav/english67.wav,0.99996626
Standardized_full_data/new_evaluation_wav/common_voice_en_17344101.wav,0.9999788
Standardized_full_data/new_evaluation_wav/english512.wav,0.999985
Standardized_full_data/new_evaluation_wav/italian32.wav,0.9999869
Standardized_full_data/new_evaluation_wav/6a35f5daa97a883c4119b919158d709e.wav,0.025474325
Standardized_full_data/new_evaluation_wav/english26.wav,0.99998254
Standardized_full_data/new_evaluation_wav/common_voice_en_17771898.wav,0.9814582
Standardized_full_data/new_evaluation_wav/spanish149.wav,0.99998534
Standardized_full_data/new_evaluation_wav/common_voice_en_17272572.wav,0.9999621
Standardized_full_data/new_evaluation_wav/farsi19.wav,0.999984
Standardized_full_data/new_evaluation_wav/mandarin1.wav,0.2340287
Standardized_full_data/new_evaluation_wav/common_voice_en_1466791.wav,0.99997526
Standardized_full_data/new_evaluation_wav/english157.wav,0.99998605
Standardized_full_data/new_evaluation_wav/common_voice_en_18224204.wav,0.99998534
Standardized_full_data/new_evaluation_wav/common_voice_en_17272493.wav,0.9999845
Standardized_full_data/new_evaluation_wav/common_voice_en_1280843.wav,0.026542298
Standardized_full_data/new_evaluation_wav/common_voice_en_17270520.wav,0.107945964
Standardized_full_data/new_evaluation_wav/english296.wav,0.9999791
Standardized_full_data/new_evaluation_wav/japanese10.wav,0.9998271
Standardized_full_data/new_evaluation_wav/common_voice_en_17822180.wav,0.9999704
Standardized_full_data/new_evaluation_wav/sicilian1.wav,0.99998116
Standardized_full_data/new_evaluation_wav/3e3cb0fb713b85492034f6bff7dd0fe5.wav,0.9999845
Standardized_full_data/new_evaluation_wav/common_voice_en_17271683.wav,0.9999726
Standardized_full_data/new_evaluation_wav/194e4a9f765124e2651c66c3fd2dab28.wav,0.97007465
Standardized_full_data/new_evaluation_wav/common_voice_en_15671.wav,0.9999831
Standardized_full_data/new_evaluation_wav/common_voice_en_15705.wav,0.9999813
Standardized_full_data/new_evaluation_wav/spanish162.wav,0.9998876
Standardized_full_data/new_evaluation_wav/mandarin20.wav,0.47924513
Standardized_full_data/new_evaluation_wav/arabic5.wav,0.049694948
Standardized_full_data/new_evaluation_wav/common_voice_en_17308810.wav,0.9989233
Standardized_full_data/new_evaluation_wav/uyghur2.wav,0.9986438
Standardized_full_data/new_evaluation_wav/common_voice_en_17434826.wav,0.99995774
Standardized_full_data/new_evaluation_wav/common_voice_en_17717576.wav,0.9999869
Standardized_full_data/new_evaluation_wav/english6.wav,0.9999868
Standardized_full_data/new_evaluation_wav/common_voice_en_17258448.wav,0.9999744
Standardized_full_data/new_evaluation_wav/hebrew4.wav,0.07311852
Standardized_full_data/new_evaluation_wav/common_voice_en_17272293.wav,0.9999517
Standardized_full_data/new_evaluation_wav/common_voice_en_17147416.wav,0.0032216946
Standardized_full_data/new_evaluation_wav/french3.wav,0.20096599
Standardized_full_data/new_evaluation_wav/english447.wav,0.9996567
Standardized_full_data/new_evaluation_wav/common_voice_en_18114201.wav,0.00033862243
Standardized_full_data/new_evaluation_wav/common_voice_en_17346734.wav,0.99972135
Standardized_full_data/new_evaluation_wav/common_voice_en_17444601.wav,0.9999839
Standardized_full_data/new_evaluation_wav/common_voice_en_17296008.wav,0.99745077
Standardized_full_data/new_evaluation_wav/spanish132.wav,0.99989593
Standardized_full_data/new_evaluation_wav/uyghur1.wav,0.5227418
Standardized_full_data/new_evaluation_wav/common_voice_en_17401258.wav,0.9999888
Standardized_full_data/new_evaluation_wav/61bdfa6b4583f85d3d4f5bb2d6b392fc.wav,0.9998673
Standardized_full_data/new_evaluation_wav/english433.wav,0.9998703
Standardized_full_data/new_evaluation_wav/english98.wav,0.9999813
Standardized_full_data/new_evaluation_wav/spanish17.wav,0.9999684
Standardized_full_data/new_evaluation_wav/common_voice_en_17790060.wav,0.9999845
Standardized_full_data/new_evaluation_wav/common_voice_en_17790052.wav,0.99998665
Standardized_full_data/new_evaluation_wav/mandarin65.wav,0.99998736
Standardized_full_data/new_evaluation_wav/common_voice_en_17887881.wav,0.999987
Standardized_full_data/new_evaluation_wav/common_voice_en_17329576.wav,0.28688908
Standardized_full_data/new_evaluation_wav/common_voice_en_17345183.wav,0.9999778
Standardized_full_data/new_evaluation_wav/spanish40.wav,0.99282396
Standardized_full_data/new_evaluation_wav/common_voice_en_18139515.wav,0.9999747
Standardized_full_data/new_evaluation_wav/common_voice_en_18093965.wav,0.99997526
Standardized_full_data/new_evaluation_wav/common_voice_en_17252995.wav,0.9999877
Standardized_full_data/new_evaluation_wav/common_voice_en_17860860.wav,0.9999652
Standardized_full_data/new_evaluation_wav/common_voice_en_17271708.wav,0.99994326
Standardized_full_data/new_evaluation_wav/common_voice_en_17276336.wav,0.9999808
Standardized_full_data/new_evaluation_wav/common_voice_en_17481812.wav,0.999977
Standardized_full_data/new_evaluation_wav/aa6e9354a447df60e83ed76e0e6b5941.wav,0.9999629
Standardized_full_data/new_evaluation_wav/common_voice_en_1089344.wav,0.9999821
Standardized_full_data/new_evaluation_wav/common_voice_en_1466798.wav,0.9917805
Standardized_full_data/new_evaluation_wav/common_voice_en_142118.wav,0.99998665
Standardized_full_data/new_evaluation_wav/common_voice_en_17272666.wav,0.9999742
Standardized_full_data/new_evaluation_wav/d984f8a2437423a1642584d3b94a62f2.wav,0.9988817
Standardized_full_data/new_evaluation_wav/common_voice_en_17543175.wav,0.99997663
Standardized_full_data/new_evaluation_wav/common_voice_en_13769.wav,0.036809236
Standardized_full_data/new_evaluation_wav/common_voice_en_17272294.wav,0.9999758
Standardized_full_data/new_evaluation_wav/common_voice_en_17372387.wav,0.99998444
Standardized_full_data/new_evaluation_wav/common_voice_en_17252970.wav,0.9999728
Standardized_full_data/new_evaluation_wav/common_voice_en_17296320.wav,0.99998766
Standardized_full_data/new_evaluation_wav/english552.wav,0.9999875
Standardized_full_data/new_evaluation_wav/english427.wav,0.9999862
Standardized_full_data/new_evaluation_wav/common_voice_en_17996537.wav,0.99990636
Standardized_full_data/new_evaluation_wav/b95a998fcc14bfedfecc64acab023623.wav,0.9999605
Standardized_full_data/new_evaluation_wav/common_voice_en_134277.wav,0.0026689284
Standardized_full_data/new_evaluation_wav/16b5194dd814b27a2d97d3d8301fedf5.wav,0.9999806
Standardized_full_data/new_evaluation_wav/a9c15cb595578f4aed787d212ec5f057.wav,0.840929
Standardized_full_data/new_evaluation_wav/common_voice_en_124385.wav,0.99651897
Standardized_full_data/new_evaluation_wav/d9f524f475b169c1446b2b37c6c854de.wav,0.044372275
Standardized_full_data/new_evaluation_wav/spanish84.wav,0.9999753
Standardized_full_data/new_evaluation_wav/common_voice_en_18163443.wav,0.8172515
Standardized_full_data/new_evaluation_wav/common_voice_en_17453382.wav,0.99996907
Standardized_full_data/new_evaluation_wav/05b4ac9f06fe61f06d8175375fc570d7.wav,0.99997294
Standardized_full_data/new_evaluation_wav/english471.wav,0.9996904
Standardized_full_data/new_evaluation_wav/italian23.wav,0.9999875
Standardized_full_data/new_evaluation_wav/french52.wav,0.9999688
Standardized_full_data/new_evaluation_wav/common_voice_en_18157125.wav,0.9999855
Standardized_full_data/new_evaluation_wav/french2.wav,0.99744177
Standardized_full_data/new_evaluation_wav/common_voice_en_17256479.wav,0.99998283
Standardized_full_data/new_evaluation_wav/common_voice_en_17869429.wav,0.99997914
Standardized_full_data/new_evaluation_wav/common_voice_en_13813779.wav,0.9999808
Standardized_full_data/new_evaluation_wav/common_voice_en_17952214.wav,0.9999866
Standardized_full_data/new_evaluation_wav/dutch46.wav,0.9999813
Standardized_full_data/new_evaluation_wav/common_voice_en_17384967.wav,0.9999713
Standardized_full_data/new_evaluation_wav/common_voice_en_17650796.wav,0.9999742
Standardized_full_data/new_evaluation_wav/6f8e31e3aad1e922055a08a2d872b88a.wav,0.9976522
Standardized_full_data/new_evaluation_wav/common_voice_en_17245818.wav,0.999841
Standardized_full_data/new_evaluation_wav/common_voice_en_128338.wav,0.9999441
Standardized_full_data/new_evaluation_wav/common_voice_en_13530.wav,0.9999323
Standardized_full_data/new_evaluation_wav/common_voice_en_17268774.wav,0.17055085
Standardized_full_data/new_evaluation_wav/english327.wav,0.9999344
Standardized_full_data/new_evaluation_wav/mandarin11.wav,0.9999869
Standardized_full_data/new_evaluation_wav/common_voice_en_17245976.wav,0.99997556
Standardized_full_data/new_evaluation_wav/english94.wav,0.9987017
Standardized_full_data/new_evaluation_wav/common_voice_en_17416265.wav,0.9999787
Standardized_full_data/new_evaluation_wav/common_voice_en_17481781.wav,0.9999685
Standardized_full_data/new_evaluation_wav/arabic7.wav,0.99622333
Standardized_full_data/new_evaluation_wav/common_voice_en_13481.wav,0.9999631
Standardized_full_data/new_evaluation_wav/spanish160.wav,0.99998903
Standardized_full_data/new_evaluation_wav/common_voice_en_103338.wav,0.9999727
Standardized_full_data/new_evaluation_wav/common_voice_en_17434830.wav,0.9997337
Standardized_full_data/new_evaluation_wav/common_voice_en_17736865.wav,0.9901809
Standardized_full_data/new_evaluation_wav/common_voice_en_123974.wav,0.99997234
Standardized_full_data/new_evaluation_wav/arabic52.wav,0.99970734
Standardized_full_data/new_evaluation_wav/english318.wav,0.9999618
Standardized_full_data/new_evaluation_wav/uyghur3.wav,0.09571797
Standardized_full_data/new_evaluation_wav/common_voice_en_18111752.wav,0.9879289
Standardized_full_data/new_evaluation_wav/common_voice_en_17246191.wav,0.99979943
Standardized_full_data/new_evaluation_wav/common_voice_en_17147858.wav,0.99998146
Standardized_full_data/new_evaluation_wav/spanish30.wav,0.986679
Standardized_full_data/new_evaluation_wav/pashto7.wav,0.7042686
Standardized_full_data/new_evaluation_wav/common_voice_en_17475945.wav,0.061036076
Standardized_full_data/new_evaluation_wav/english465.wav,0.9999855
Standardized_full_data/new_evaluation_wav/mandarin56.wav,0.9999274
Standardized_full_data/new_evaluation_wav/common_voice_en_17455865.wav,0.9999862
Standardized_full_data/new_evaluation_wav/common_voice_en_15653.wav,0.9999772
Standardized_full_data/new_evaluation_wav/dcc8420a3e2f8249f01a8cee9a0ded4b.wav,0.9999769
Standardized_full_data/new_evaluation_wav/dutch24.wav,0.99919945
Standardized_full_data/new_evaluation_wav/common_voice_en_148551.wav,0.99998415
Standardized_full_data/new_evaluation_wav/common_voice_en_17281031.wav,0.9923115
Standardized_full_data/new_evaluation_wav/english161.wav,0.99998856
Standardized_full_data/new_evaluation_wav/ef7cca2cbc8f772e5ba31537f0b5d200.wav,0.9999834
Standardized_full_data/new_evaluation_wav/common_voice_en_17283576.wav,0.9999793
Standardized_full_data/new_evaluation_wav/common_voice_en_17708141.wav,0.19201954
Standardized_full_data/new_evaluation_wav/common_voice_en_17776202.wav,0.9999699
Standardized_full_data/new_evaluation_wav/common_voice_en_17822179.wav,0.99991775
Standardized_full_data/new_evaluation_wav/common_voice_en_17736923.wav,0.99993086
Standardized_full_data/new_evaluation_wav/german20.wav,0.82079524
Standardized_full_data/new_evaluation_wav/common_voice_en_17434859.wav,0.9999565
Standardized_full_data/new_evaluation_wav/dari5.wav,0.99993354
Standardized_full_data/new_evaluation_wav/arabic71.wav,0.0017806698
Standardized_full_data/new_evaluation_wav/spanish93.wav,0.9999787
Standardized_full_data/new_evaluation_wav/arabic30.wav,0.99985814
Standardized_full_data/new_evaluation_wav/common_voice_en_10055.wav,0.024820592
Standardized_full_data/new_evaluation_wav/common_voice_en_17385848.wav,0.9999727
Standardized_full_data/new_evaluation_wav/english513.wav,0.99972665
Standardized_full_data/new_evaluation_wav/english76.wav,0.99920535
Standardized_full_data/new_evaluation_wav/common_voice_en_17272659.wav,0.9999875
Standardized_full_data/new_evaluation_wav/english225.wav,0.9999845
Standardized_full_data/new_evaluation_wav/german5.wav,0.99998385
Standardized_full_data/new_evaluation_wav/english15.wav,0.99998534
Standardized_full_data/new_evaluation_wav/common_voice_en_17255536.wav,0.7576578
Standardized_full_data/new_evaluation_wav/common_voice_en_17354989.wav,0.53946835
Standardized_full_data/new_evaluation_wav/italian11.wav,0.99997723
Standardized_full_data/new_evaluation_wav/dutch3.wav,0.9996297
Standardized_full_data/new_evaluation_wav/french37.wav,0.99996746
Standardized_full_data/new_evaluation_wav/common_voice_en_17304393.wav,0.99984366
Standardized_full_data/new_evaluation_wav/common_voice_en_17252819.wav,0.9999831
Standardized_full_data/new_evaluation_wav/f5895f267ff466fa1c3ab5e4cd19c6d7.wav,0.9999483
Standardized_full_data/new_evaluation_wav/kurdish3.wav,0.99997634
Standardized_full_data/new_evaluation_wav/common_voice_en_180893.wav,0.9999823
Standardized_full_data/new_evaluation_wav/common_voice_en_105738.wav,0.9999751
Standardized_full_data/new_evaluation_wav/common_voice_en_17776212.wav,0.99968326
